simulations	assembly	seed	clusterer	adj_rand_index	purity	adj_mutual_info	homogeneity	completeness	v_measure	n_clusters	n_singletons	n_pairs	st	c	runtime
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	25913	ppanggolin	0.0007134654923853634	1.0	0.0015367623019517797	0.7597070644971887	0.7601480723667944	0.7599275044495974	1510	1007	4	aa	0.7	4.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	25913	cdhit	0.0007491577824593587	0.96386778895504	0.0015955256873362734	0.7700500810411859	0.7625734718134004	0.7662935398272355	1591	1038	25	aa	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	25913	ppanggolin	0.0007154368370526827	1.0	0.0015414018639161422	0.7600002596677378	0.7602184159797999	0.7601093221706995	1514	1012	3	aa	0.85	4.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	25913	mmseqs2	0.0007167524586892797	1.0	0.0015439197397001238	0.7600190507901248	0.7602229229535454	0.7601209732016893	1513	1010	3	nt	0.6	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	panaroo	0.0014542262637527341	0.999813676169182	0.0038300230025437166	0.7401500475017552	0.74008215527061	0.7401160998292123	1520	1019	1	aa	0.85	26.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	panta	0.999832516995122	0.9994360902255639	0.9997063437745206	1.0	0.9998466964041904	0.9999233423261467	1607	1113	0	aa	0.6	9.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	diamond	0.001447698379117016	1.0	0.0038486702283728595	0.7368492073177088	0.7392495913735071	0.7380474476322063	1494	995	4	aa	0.6	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	diamond	0.0014095502772230922	0.9638531768213154	0.003672154706365935	0.750746466043155	0.7427235608079691	0.7467134639444023	1609	1048	39	aa	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	diamond	0.0014136190958138205	1.0	0.0037475050577221287	0.7380776902862384	0.7395424436854677	0.7388093409865008	1506	1009	1	aa	0.7	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	panta	0.9993576777830282	0.9990601503759399	0.9995272095810697	1.0	0.9997532456570826	0.9998766076047366	1510	1013	1	aa	0.8	7.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	mmseqs2	0.001449296056081076	1.0	0.003818890959232449	0.7397443824771607	0.7399766825808045	0.7398605142946885	1516	1016	1	nt	0.7	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	cdhit	0.0013639291853610662	0.9986957331842743	0.0036134838231075914	0.7383602005191474	0.7395880350317467	0.7389736077516336	1508	1010	1	aa	0.7	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	panx	0.9971143186580383	1.0	0.9992376536944719	0.9995982601649197	1.0	0.9997990897256297	1446	975	0	aa	0.5	713.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	ppanggolin	0.0014574272573933847	1.0	0.0038680792767705452	0.7372900245740369	0.7393648581191123	0.7383259836822652	1497	998	4	aa	0.6	4.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	panx	0.9959168223662133	0.9986884017238149	0.9983133283947743	0.9996180468490347	0.9995013030035002	0.999559671517485	1515	1017	2	aa	0.9	780.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	panaroo	0.001482051196593925	0.9653437674678591	0.0038511891108816837	0.7515346978615024	0.7429519033977219	0.7472186552561624	1619	1044	47	aa	0.95	28.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	cdhit	0.0014338184089801478	1.0	0.0037886337754711123	0.7391085201822738	0.7398111863706146	0.7394596863506232	1513	1014	1	nt	0.8	16.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	panta	0.9821900829699418	0.9830827067669173	0.9896355536040147	1.0	0.994670279836003	0.9973280194637305	1550	1029	14	aa	0.95	7.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	mmseqs2	0.0014779045351630148	1.0	0.003908279297283802	0.738152463720216	0.7395900778501296	0.738870571497466	1501	1000	3	aa	0.5	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	cdhit	0.0014577523751752143	1.0	0.0038691940601158084	0.7373666388951985	0.7393848811589361	0.7383743808844764	1498	999	4	aa	0.6	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	panaroo	0.0014531296038049716	1.0	0.003827536699993506	0.7400583114280482	0.7400583114280483	0.7400583114280482	1519	1019	0	aa	0.8	26.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	cdhit	0.0014024503817432372	0.9947829327370971	0.0036970011711482333	0.7410091484560716	0.7402771713594496	0.7406429790546525	1529	1022	4	aa	0.9	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	cdhit	0.0013823974131426339	0.9988820570150923	0.003651141580337886	0.7392902990879426	0.7398304207841634	0.739560261319543	1514	1014	1	aa	0.85	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	panta	0.99910611020315	0.9988721804511278	0.9993549149527164	1.0	0.9996634109160347	0.999831677130197	1511	1014	1	aa	0.85	7.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	mmseqs2	0.0014531296038049716	1.0	0.0038275367001663766	0.7400583114280482	0.7400583114280483	0.7400583114280482	1519	1019	0	nt	0.85	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	mmseqs2	0.001462353052666546	0.9713061300540339	0.003805154336703323	0.7496679437882566	0.7424766607947911	0.7460549733574067	1601	1060	20	aa	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	diamond	0.0013980124145995235	0.9957145518911868	0.0036873683556920118	0.7407010907970044	0.740197216180759	0.7404490677673883	1528	1025	1	aa	0.9	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	mmseqs2	0.0014056159428289202	0.9847214458729271	0.0036792425628085416	0.7452055814249666	0.74133346942308	0.7432644824178046	1563	1038	17	nt	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	connected_components_t0.1	0.759579912699039	0.7687721259549096	0.8064705763718102	0.9999999999999999	0.9218879978467535	0.9593566314786492	2570	1992	126	nt	0.9	179.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	connected_components_t0.2	0.9106905356071011	0.9105645612073784	0.9353731043393064	0.9999999999999999	0.9692765904460506	0.9843986316076654	1862	1278	70	nt	0.9	179.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	connected_components_t0.3	0.9587211616167314	0.9582634618967766	0.971972225778583	1.0	0.9859676259697757	0.9929342382792509	1658	1105	34	nt	0.9	179.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	connected_components_t0.4	0.9852614377272685	0.9849077697037452	0.9903217690274753	0.9999999999999999	0.9950219578052324	0.997504768218068	1565	1041	14	nt	0.9	179.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	connected_components_t0.5	0.9934084106460356	0.9953419042295509	0.9963951793392442	0.9996204914567139	0.9985039123970917	0.9990618899471296	1534	1028	4	nt	0.9	179.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	connected_components_t0.6	0.996105335418028	0.9986957331842743	0.9985019360785421	0.9996204914567139	0.9995977491693804	0.9996091201836937	1523	1022	1	nt	0.9	179.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	connected_components_t0.7	0.9967734132450617	1.0	0.9989387010320816	0.9994455516625612	1.0000000000000002	0.9997226989567295	1517	1017	0	nt	0.9	179.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	hdbscan_dist	0.9557975657034152	0.9925470467672816	0.9712814301121785	0.9866809699796525	0.997986209852502	0.99230139095348	1385	882	0	nt	0.9	0.243
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	hdbscan_tsne	0.7853952014300404	0.980435997764114	0.8603541674662885	0.9220029761861291	0.9946327329603155	0.9569417241108961	662	125	0	nt	0.9	14.646
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	hdbscan_umap	0.7321277580271875	0.9886342463201043	0.839079899027174	0.9039865792532307	0.9969276688125075	0.9481850472842058	554	59	0	nt	0.9	7.079
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	diamond	0.0014338184089801478	0.999813676169182	0.0037884644116964045	0.7390856096856007	0.7398052195116915	0.7394452395220644	1513	1015	0	aa	0.85	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	panta	0.9994415056144232	0.9990601503759399	0.9994537421952445	1.0	0.9997149342646426	0.999857446813807	1608	1113	1	aa	0.7	9.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	mmseqs2	0.0014531296038049716	1.0	0.0038275367001678715	0.7400583114280482	0.7400583114280483	0.7400583114280482	1519	1019	0	aa	0.8	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	panta	0.999553254266003	0.9992481203007518	0.999528802118585	1.0	0.9997540765430813	0.9998770231500946	1608	1114	0	aa	0.5	9.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	panaroo	0.0014505000878966645	1.0	0.003821834070508982	0.7398740694051962	0.7400104104201436	0.7399422336321553	1518	1019	0	aa	0.7	29.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	cdhit	0.0012669577025115357	0.9724240730389416	0.0033099966787352507	0.7481315013886871	0.7420003935167271	0.7450533343129354	1589	1047	24	nt	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	cdhit	0.0014337098395100412	0.999813676169182	0.003788007716914944	0.7390476588312721	0.7397953349075794	0.7394213078637243	1512	1013	1	aa	0.8	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	ppanggolin	0.0014391456278923568	1.0	0.0037994204893563362	0.739374176162574	0.7398803544052541	0.7396271786806934	1514	1014	1	aa	0.9	4.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	cdhit	0.0015474100306461743	0.9990683808459102	0.004117744582361794	0.736296876418053	0.7391613391701674	0.7377263272521838	1487	986	6	aa	0.5	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	panaroo	0.0014120098084155468	0.9962735233836407	0.003715121708184338	0.7413195944022167	0.7403576966375571	0.7408383332901877	1531	1021	6	aa	0.9	27.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	ppanggolin	0.001485432653886416	1.0	0.00395738383466994	0.7358072200397114	0.7390048890934637	0.7374025879936885	1484	985	5	aa	0.5	5.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	cdhit	0.001435339007948197	0.999813676169182	0.0037921557259477977	0.7392450911242553	0.7398467495226624	0.7395457979534955	1515	1017	0	nt	0.85	14.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	embed_hdbscan_raw	0.9163173406673765	0.9944102850754611	0.9424303547232111	0.9699267481093793	0.9983587668474623	0.9839374062518381	1194	690	0	aa	0.9	13.955
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	embed_hdbscan_tsne	0.8018607238322628	0.9796907024408422	0.8626094519183769	0.9237251692018142	0.9944956228364992	0.9578049005494884	647	97	0	aa	0.9	21.637
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	embed_hdbscan_umap	0.7376167886776077	0.9785727594559344	0.8382280031719004	0.9067799245165468	0.9942218925137024	0.9484898379052185	554	37	0	aa	0.9	14.014
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	diamond	0.0014889046559678856	1.0	0.003964316352173172	0.7359640455411409	0.7390459911852135	0.7375017985922209	1483	980	8	aa	0.5	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	mmseqs2	0.0014612592501199412	0.9983230855226384	0.00384558551771275	0.7406864211046782	0.7402214808297198	0.740453877981749	1524	1021	2	aa	0.9	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	panaroo	0.0014502811186871982	1.0	0.0038209145544142236	0.7397981676965388	0.7399906716311391	0.7398944071425373	1516	1015	2	aa	0.6	31.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	panx	0.9971722565479916	1.0	0.9992529513175433	0.999607652136513	1.0	0.999803787576494	1477	996	0	aa	0.6	749.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	panaroo	0.0014333841668755475	1.0	0.0037864173185077465	0.7389048155075736	0.7397581234851517	0.7393312232825415	1509	1008	2	aa	0.5	31.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	panx	0.9967957931672673	0.9996202050892518	0.9990037625399258	0.9996121935001772	0.9998666024942789	0.9997393818120262	1496	1008	1	aa	0.7	740.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	diamond	0.0014338184089801478	0.999813676169182	0.0037884644116964045	0.7390856096856007	0.7398052195116915	0.7394452395220644	1513	1015	0	aa	0.8	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	panx	0.9963411238691829	0.9990576705616283	0.9986354742719119	0.9996155545069334	0.9996717117884105	0.9996436323589809	1508	1014	2	aa	0.85	772.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	panta	0.9988264426507136	0.9986842105263158	0.9991772500223766	1.0	0.9995708250071996	0.9997853664459228	1512	1014	2	aa	0.9	7.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	mmseqs2	0.0014530199711004655	1.0	0.0038270763349003306	0.7400203605737196	0.7400484460444916	0.7400344030426337	1518	1017	1	nt	0.8	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	panx	0.9965828540090025	0.9992437133673663	0.9988043317464462	0.9996141452348356	0.9997609738710301	0.9996875541615863	1503	1011	2	aa	0.8	789.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	mmseqs2	0.0014531296038049716	1.0	0.0038275367001678715	0.7400583114280482	0.7400583114280483	0.7400583114280482	1519	1019	0	aa	0.85	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	ppanggolin	0.0014315397016775497	1.0	0.0037833190197361435	0.7388996453938661	0.7397567764442882	0.739327962492997	1511	1013	0	aa	0.8	4.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	mmseqs2	0.001449296056081076	1.0	0.003818890959232449	0.7397443824771607	0.7399766825808045	0.7398605142946885	1516	1016	1	nt	0.5	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	connected_components_t0.1	0.8191404236620242	0.8239239798770263	0.8584622935463552	0.9999999999999999	0.9391676716827956	0.9686296707574469	2294	1698	119	aa	0.9	170.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	connected_components_t0.2	0.930853766888527	0.931991801751444	0.9515644994551253	1.0	0.9764480156149379	0.9880836813318694	1769	1193	59	aa	0.9	170.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	connected_components_t0.3	0.9766142128901287	0.9763368734861189	0.984631389303489	1.0	0.9921615535732976	0.9960653560386994	1592	1057	21	aa	0.9	170.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	connected_components_t0.4	0.9950510148665151	0.9945966089062791	0.9963350739487667	1.0	0.9980978923642804	0.9990480408177255	1540	1033	5	aa	0.9	170.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	connected_components_t0.5	0.9958595917521368	0.9988820570150923	0.998327013104918	0.9994455516625612	0.9996808927469771	0.9995632083523621	1520	1019	1	aa	0.9	170.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	connected_components_t0.6	0.9965243537801248	0.9996273523383641	0.9986803538224038	0.9994455516625611	0.9998651533033224	0.9996553084513822	1519	1019	1	aa	0.9	170.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	connected_components_t0.7	0.9945517620518306	1.0	0.9980448006419833	0.9989776565875574	0.9999999999999999	0.9994885668636297	1514	1015	0	aa	0.9	170.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	hdbscan_dist	0.9551773568806112	0.9936649897521893	0.9690891193653509	0.9850294511638545	0.9984073596147822	0.991673289650428	1374	879	0	aa	0.9	0.977
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	hdbscan_tsne	0.7821533447679109	0.98080864542575	0.8600892043600556	0.921998074958941	0.9944922851399397	0.95687407727241	701	184	0	aa	0.9	15.618
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	hdbscan_umap	0.09938549202650297	0.9640395006521334	0.7187771815383447	0.8251411005175363	0.9862849708200205	0.8985453826944317	557	83	0	aa	0.9	7.311
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	cdhit	0.0014465623342869208	0.9985094093534563	0.0038159747735096255	0.7399544250707394	0.7400313042272301	0.7399928626522071	1519	1018	0	nt	0.9	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	mmseqs2	0.001449296056081076	1.0	0.0038188909592319527	0.7397443824771607	0.7399766825808046	0.7398605142946886	1516	1016	1	aa	0.7	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	mmseqs2	0.0014531296038049716	1.0	0.003827536700166375	0.7400583114280482	0.7400583114280482	0.7400583114280482	1519	1019	0	nt	0.9	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	mmseqs2	0.0014974878928506014	1.0	0.003949348927271601	0.7393441227116665	0.7399006312548269	0.7396222723008548	1512	1011	3	aa	0.6	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	ppanggolin	0.0013614203186534805	0.9908701322899199	0.003585485900684428	0.7423987966692163	0.740609198267602	0.7415029176824437	1543	1029	9	aa	0.95	4.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	ppanggolin	0.001412759557153131	1.0	0.0037454440119081694	0.7379917444093509	0.7395200120759736	0.7387550878590831	1505	1008	1	aa	0.7	4.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	cdhit	0.0014533461758434907	0.9511831563256941	0.00377240948393665	0.754617215048176	0.7437050127243128	0.7491213773871958	1647	1075	38	aa	0.95	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	ppanggolin	0.0014315397016775497	1.0	0.0037833190197361435	0.7388996453938661	0.7397567764442882	0.739327962492997	1511	1013	0	aa	0.85	4.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	27347	mmseqs2	0.001449296056081076	1.0	0.003818890959232449	0.7397443824771607	0.7399766825808045	0.7398605142946885	1516	1016	1	nt	0.6	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	panaroo	0.0005182265154251004	0.9980795083541386	0.0013336351166714526	0.7473415189157877	0.7471819900924158	0.7472617459898677	1531	1029	3	aa	0.85	25.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	panta	0.9991205273903081	0.9988408037094282	0.9993296347867517	1.0	0.9996606001106477	0.9998302712523647	1522	1022	3	aa	0.6	7.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	diamond	0.0004773855122336514	0.9996159016708277	0.0012385373633571153	0.7440162103094861	0.7463386679372741	0.7451756295512064	1503	1003	7	aa	0.6	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	diamond	0.0003517123397580355	0.9450739389283657	0.0008878463196615924	0.761325732986236	0.7505236079702416	0.7558860800242497	1634	1060	27	aa	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	diamond	0.0004969154466468017	0.9996159016708277	0.0012838162156518563	0.7454788798411941	0.7467103035150875	0.746094083564196	1514	1012	7	aa	0.7	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	panta	0.9985738712657138	0.9980680061823802	0.9988330877523297	1.0	0.9994096420364493	0.9997047338618666	1525	1023	5	aa	0.8	7.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	mmseqs2	0.0005067337728758864	1.0	0.0013067805600827215	0.7463315575896445	0.7469264501540488	0.7466288853735157	1523	1024	3	nt	0.7	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	cdhit	0.0004967391359773954	1.0	0.0012831906944686582	0.7453836270346982	0.7466861348011093	0.7460343124034398	1513	1012	6	aa	0.7	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	panx	0.99618264090358	1.0	0.9986158594663307	0.9992962077061287	0.9999999999999999	0.9996479799785751	1458	987	2	aa	0.5	696.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	ppanggolin	0.0004724348936243816	1.0	0.0012277561736846851	0.7439383025425195	0.7463188425119887	0.7451266711874199	1505	1006	7	aa	0.6	4.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	panx	0.9920149767946281	0.9955409073284218	0.9958981539881884	0.9992323818232931	0.9986943500278185	0.998963293480904	1524	1024	5	aa	0.9	719.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	panaroo	0.0004892794946480758	0.9431534472825043	0.0012298906021309735	0.7621903663468541	0.7507937726196791	0.7564491469088531	1636	1046	30	aa	0.95	26.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	cdhit	0.0005035423128037241	0.9994238525062416	0.0012994808726077682	0.7461161288769664	0.7468718756219666	0.7464938109709227	1522	1024	2	nt	0.8	16.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	panta	0.9643227418653301	0.9617465224111282	0.9801718581795092	1.0	0.9902405334802874	0.995096338178458	1585	1032	20	aa	0.95	6.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	mmseqs2	0.0004798235238163173	1.0	0.0012445792383334428	0.7443421132461642	0.7464215678610759	0.7453803902461198	1507	1009	4	aa	0.5	3.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	cdhit	0.0005959032502367833	0.9998079508354139	0.0015450401525370888	0.7443267922179071	0.7464760796414059	0.7453998866180351	1505	1003	8	aa	0.6	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	panaroo	0.0005170642982682416	0.9984636066833109	0.0013306383367144244	0.7471336780823545	0.7471294444842786	0.7471315612773192	1528	1026	3	aa	0.8	25.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	cdhit	0.0005569119474365762	0.9850201651622815	0.0014237028520180702	0.7508139831490674	0.7480566675531115	0.7494327891785079	1552	1029	9	aa	0.9	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	cdhit	0.0005120681788922246	0.997119262531208	0.0013195385069799661	0.7469044220288502	0.7470714594138168	0.7469879313833353	1528	1027	4	aa	0.85	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	panta	0.9987561561472995	0.9986476043276662	0.9991154327642926	1.0	0.9995522948824741	0.9997760973200492	1523	1023	4	aa	0.85	6.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	mmseqs2	0.0005121572482241575	0.9990397541770694	0.0013194407579270606	0.7468001907345925	0.7470450876994787	0.7469226191431617	1527	1028	2	nt	0.85	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	mmseqs2	0.0004107961562351489	0.9510274630305359	0.0010359151575890062	0.7606410119929344	0.7503839748858837	0.7554776803783648	1628	1061	24	aa	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	diamond	0.0005530623055994575	0.9829076243518341	0.001416850990158726	0.7511866476121551	0.748150178353524	0.7496653382415944	1565	1050	7	aa	0.9	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	mmseqs2	0.0004918360683612669	0.9677357403495295	0.0012475160132228097	0.756419048734901	0.7493978929413787	0.7528921021058881	1597	1049	22	nt	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	connected_components_t0.1	0.6875027361234536	0.7057806798540426	0.7644657914408789	1.0	0.911839363168477	0.9538870061314069	2641	1986	137	nt	0.9	169.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	connected_components_t0.2	0.8880312889732195	0.8832341079316305	0.9255416444026311	1.0	0.9660751137690071	0.9827448676841455	1858	1226	73	nt	0.9	169.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	connected_components_t0.3	0.9438801387633384	0.9391204148261955	0.9661010136016259	1.0000000000000002	0.9836616301068009	0.991763529805071	1661	1080	35	nt	0.9	169.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	connected_components_t0.4	0.9654570203954816	0.96274246207029	0.9800831559372304	1.0000000000000002	0.9902055099988065	0.9950786539621231	1601	1047	24	nt	0.9	169.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	connected_components_t0.5	0.9824134708443687	0.9809871327059727	0.9899817216248153	0.9997563610131392	0.9952368229887227	0.997491472629066	1559	1030	12	nt	0.9	169.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	connected_components_t0.6	0.9915309549917231	0.9923180334165547	0.9954056345922251	0.9996190393442579	0.9980643921338682	0.9988411108063919	1540	1029	4	nt	0.9	169.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	connected_components_t0.7	0.9938797014171846	0.9955828692145189	0.9967793869438246	0.9994458648754271	0.9989253800505606	0.9991855546816811	1532	1026	3	nt	0.9	169.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	hdbscan_dist	0.9074847462981411	0.9546763971576724	0.949769443211793	0.9845624940701063	0.989687544049386	0.9871183668787197	1433	907	0	nt	0.9	0.224
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	28734	hdbscan_tsne	0.7546897086462449	0.9398886114845401	0.8430449573166268	0.924735596043859	0.9853086521476562	0.9540616502404456	749	179	0	nt	0.9	15.242
